case,gen,target_latency,llm_latency,file
51,sakana,5.830328283309936,14.453084106445312,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
51,0,5.833236455917358,4.943851547241211,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case51-gen0.log
51,1,5.831249847412109,4.937850894927979,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case51-gen1.log
51,2,5.832499151229858,4.937666540145874,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case51-gen2.log
51,3,5.832540102005005,4.937031679153442,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case51-gen3.log
52,sakana,5.8364927768707275,6.140108823776245,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
52,0,5.833379802703857,5.119692802429199,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case52-gen0.log
52,1,5.836902370452881,5.089525737762451,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case52-gen1.log
52,2,5.8351410865783695,5.083115530014038,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case52-gen2.log
52,3,5.834547157287598,5.078097953796386,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case52-gen3.log
53,sakana,5.862870960235596,20.718428115844727,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
53,0,5.8520576286315915,2.3927808141708375,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case53-gen0.log
53,1,5.851914234161377,0.11249664083123206,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case53-gen1.log
53,2,5.851914234161377,0.11249664083123206,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case53-gen2.log
53,3,5.851914234161377,0.11249664083123206,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case53-gen3.log
54,sakana,5.045166053771973,13.469885396957398,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
54,0,5.035151376724243,4.115230684280395,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case54-gen0.log
54,1,5.041602535247803,3.559096302986145,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case54-gen1.log
54,2,5.048852434158325,3.4831565380096436,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case54-gen2.log
54,3,5.045166053771973,3.4698853969573973,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case54-gen3.log
56,sakana,5.185433588027954,379.8441351318359,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
56,0,5.1951206684112545,5.134684143066406,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case56-gen0.log
56,1,5.195223064422607,5.109084167480469,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case56-gen1.log
56,2,5.209866218566894,5.129175043106079,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case56-gen2.log
56,3,5.199237165451049,5.136773128509521,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case56-gen3.log
58,sakana,8.075243492126464,107.148349609375,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
58,0,8.090521507263183,7.775764446258545,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case58-gen0.log
58,1,8.100126724243164,6.705356788635254,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case58-gen1.log
58,2,8.26865659713745,6.434918394088745,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case58-gen2.log
58,3,8.087654438018799,5.716910076141358,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case58-gen3.log
59,sakana,8.436776885986328,16.798487095832826,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
59,0,8.555909118652345,5.190410270690918,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case59-gen0.log
59,1,8.36798463821411,4.318924856185913,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case59-gen1.log
59,2,8.440033283233642,4.0193228435516355,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case59-gen2.log
59,3,8.436776885986328,3.7984870958328245,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case59-gen3.log
60,sakana,5.547253704071045,61.59585296630859,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
60,0,5.566505050659179,22.155898818969728,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case60-gen0.log
60,1,5.570252857208252,13.883310031890868,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case60-gen1.log
60,2,5.5761304950714115,12.069560317993163,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case60-gen2.log
60,3,5.558394870758057,11.542466583251953,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case60-gen3.log
63,sakana,34.69737983703613,155.29228271484374,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
63,0,35.09841896057129,51.56003845214844,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case63-gen0.log
63,1,34.897673797607425,47.72851722717285,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case63-gen1.log
63,2,34.790481643676756,46.64147994995117,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case63-gen2.log
63,3,34.837647399902345,45.02185974121094,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case63-gen3.log
66,sakana,2.727710747718811,17.00745220184326,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
66,0,2.7354522371292114,4.9401446723937985,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case66-gen0.log
66,1,2.732400689125061,4.9041408252716066,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case66-gen1.log
66,2,2.730393648147583,4.869754905700684,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case66-gen2.log
66,3,2.740408296585083,4.871823377609253,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case66-gen3.log
70,sakana,18.132910079956055,143.10303741455078,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
70,0,18.123632507324217,49.52168426513672,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case70-gen0.log
70,1,18.126376953125,36.31493087768555,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case70-gen1.log
70,2,18.11709949493408,34.71167526245117,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case70-gen2.log
70,3,18.11820529937744,33.26253059387207,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case70-gen3.log
73,sakana,5.951549425125122,71.06451461791993,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
73,0,5.962649564743042,23.715594177246093,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case73-gen0.log
73,1,5.952614364624023,21.629050788879393,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case73-gen1.log
73,2,5.951733732223511,12.215603179931641,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case73-gen2.log
73,3,5.952470979690552,9.71442174911499,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case73-gen3.log
74,sakana,3.4026700401306154,6.879530162811279,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
74,0,3.4016255521774292,8.701685791015626,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case74-gen0.log
74,1,3.4110259056091308,7.438561286926269,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case74-gen1.log
74,2,3.4017893934249877,6.035415096282959,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case74-gen2.log
74,3,3.4026700401306154,5.579530162811279,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case74-gen3.log
78,sakana,5.0105548763275145,78.89389526367188,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
78,0,5.000806474685669,13.558333530426026,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case78-gen0.log
78,1,4.994457597732544,13.498961811065675,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case78-gen1.log
78,2,4.993044490814209,11.620823040008545,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case78-gen2.log
78,3,4.992532482147217,11.618344955444336,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case78-gen3.log
79,sakana,3.311882190704346,34.361036682128905,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
79,0,3.3027276754379273,4.131348533630371,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case79-gen0.log
79,1,3.311411156654358,3.170713658332825,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case79-gen1.log
79,2,3.30700795173645,2.5794970083236692,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case79-gen2.log
79,3,3.3083596277236937,2.519859232902527,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case79-gen3.log
81,sakana,1.9900006461143493,109.7696255493164,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
81,0,1.989672966003418,3.074314284324646,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case81-gen0.log
81,1,1.9894681644439698,2.597969913482666,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case81-gen1.log
81,2,1.9900825691223145,2.3928423166275024,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case81-gen2.log
81,3,1.9895091247558594,2.3462297439575197,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case81-gen3.log
82,sakana,3.817594861984253,30.190448532104494,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
82,0,3.811225562095642,2.0276223611831665,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case82-gen0.log
82,1,3.813621735572815,1.9969023990631103,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case82-gen1.log
82,2,3.818864631652832,1.9301785683631898,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case82-gen2.log
82,3,3.814174675941467,1.818378245830536,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case82-gen3.log
84,sakana,15.18921730041504,8.595312709808349,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
84,0,15.17686803817749,8.065699863433839,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case84-gen0.log
84,1,15.190548629760743,7.7280665874481205,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case84-gen1.log
84,2,15.175024814605713,7.536025619506836,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case84-gen2.log
84,3,15.191040000915528,7.492280292510986,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case84-gen3.log
86,sakana,5.910118455886841,87.84809982299805,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
86,0,5.905223693847656,26.18951690673828,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case86-gen0.log
86,1,5.9034624195098875,12.504391593933105,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case86-gen1.log
86,2,5.90352388381958,11.364126777648925,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case86-gen2.log
86,3,5.899612150192261,9.217576904296875,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case86-gen3.log
88,sakana,2.748231625556946,0.30869504153728483,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
88,0,2.7450776958465575,0.3052339208126068,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case88-gen0.log
88,1,2.7459583282470703,0.30449663937091825,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case88-gen1.log
88,2,2.7442994594573973,0.30357504248619077,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case88-gen2.log
88,3,2.7463884258270266,0.3035955250263214,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case88-gen3.log
89,sakana,7.969894390106202,27.6397261428833,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
89,0,7.975977020263672,7.368069105148315,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case89-gen0.log
89,1,7.9574015426635745,5.115760612487793,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case89-gen1.log
89,2,7.968993282318115,5.036666917800903,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case89-gen2.log
89,3,7.957196779251099,5.027778549194336,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case89-gen3.log
94,sakana,14.519070777893067,6.716375045776367,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
94,0,14.51986946105957,4.420341672897339,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case94-gen0.log
94,1,14.51681791305542,4.418662338256836,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case94-gen1.log
94,2,14.5100390625,4.404490280151367,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case94-gen2.log
94,3,14.520586280822753,4.402073640823364,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case94-gen3.log
96,sakana,9.890119667053222,4.601774063110351,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
96,0,9.631600646972656,4.478320636749268,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case96-gen0.log
96,1,9.650688037872314,3.495649266242981,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case96-gen1.log
96,2,9.625927734375,1.2389990425109862,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case96-gen2.log
96,3,9.622732772827149,0.710123518705368,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case96-gen3.log
98,sakana,6.6572083568573,5.314355192184448,/data/home/wuqidie/projects/draw_circule_latency_bylog/sakana_summary.log
98,0,6.665687084197998,0.4371046406030655,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case98-gen0.log
98,1,6.654730272293091,0.28932095766067506,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case98-gen1.log
98,2,6.65380862236023,0.25960448920726775,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case98-gen2.log
98,3,6.652620820999146,0.2588057637214661,/data/home/wuqidie/projects/draw_circule_latency_bylog/all_log_files/case98-gen3.log
